Name,Address,Longitude,Latitude,ZipCodeId
RISING SUN FARMS & PRODUCE,6329 15TH AVE NE,-122.3124157278,47.6761073251,6
RIPE CATERING/DUMPLING TZAR,3518 FREMONT PL N,-122.35050222,47.65119016,1
RIONE XIII,401 15TH AVE E,-122.31281909,47.62207781,14
RIDGEWOOD BOTTLE & TAP,312 N 67TH ST,-122.3548257078,47.6779611525,1
RIDGE PIZZA - NORTHEAST,3338 NE 65TH ST,-122.29191,47.67594,6
RIDGE PIZZA,7217 GREENWOOD AVE N,-122.35574489,47.68128652,1
RIDER,619 PINE ST,-122.3342708,47.6122918,15
RICKSHAW RESTAURANT,322 N 105TH ST,-122.3544803026,47.7052675871,22
"RHINO ROOM, THE",1535 11TH AVE,-122.31845004,47.61507886,0
RHEIN HAUS,912 12TH AVE,-122.31638347,47.61088531,0
RGB LENORA LLC,2112 7TH AVE 3C,-122.33901833,47.61627585,16
REY AMARGO CHOCOLATE SHOP,722 E PIKE ST,-122.32239197,47.61421749,0
REVOLVER BAR LLC,1514 E OLIVE WAY,-122.326129465,47.6181542208,0
REVOLUTIONS COFFEE,7208 E GREENLAKE DR N,-122.3256195294,47.6803936995,6
REVOLUTION @ SEATTLE U,901 12TH AVE,-122.31711033,47.61065533,0
REVEL,401 N 36TH ST,-122.35409822,47.6519103,1
REUBEN'S BREWS LLC,5010 14TH AVE NW,-122.3731451,47.66544722,21
REUBEN'S BREWS,800 NW 46TH ST,-122.36663,47.66241,21
RETRO COFFEE,920 5TH AVE STE 150,-122.33129,47.60631,11
RETREAT,6900 E GREENLAKE WAY N UNIT A,-122.326381459,47.6784356996,6
RESISTENCIA COFFEE,1249 S CLOVERDALE ST,-122.31542,47.52634,2
RESIDENCE INN SEATTLE/U-DISTRICT,4501 12TH AVE NE,-122.31573872,47.66167077,17
RESERVOIR BAR & GRILL,8509 ROOSEVELT WAY NE,-122.3178427898,47.6906333694,6
REPUBLIC RESTAURANT / GRAIN RESTAURANT,429 WESTLAKE AVE N,-122.33876262,47.62289297,7
RENDEZVOUS RESTAURANT,2320 2ND AVE,-122.3459655704,47.6146481328,16
REMEDIUM ISLAND GRILL,1449 E PINE ST,-122.31314761,47.61516131,0
REGENT BAKERY & CAFE,1404 E PINE ST,-122.31377319,47.61542983,0
REGATTA BAR & GRILL,1113 6TH AVE,-122.3321152531,47.6080926707,15
REGAL THORNTON PLACE STADIUM 14,316 NE THORNTON PL,-122.3246676602,47.7022959718,12
REEMY'S,609 EASTLAKE AVE E,-122.3294074636,47.6243571435,7
REEFS KITCHENS,1222 S WELLER ST,-122.3160317,47.59781139,19
REEF KITCHENS,1222 S WELLER ST,-122.3160317,47.59781139,19
REDWING CAFE,9272 57TH AVE S,-122.26137056,47.5195517,13
REDHOOK BREWLAB,714 E PIKE ST D,-122.32271576,47.61436575,0
RED STAR TACO BAR,513 N 36TH ST #E,-122.3516869132,47.6513419465,1
"RED SEA SERVICE STATION, INC.",3201 20TH AVE W,-122.382429527,47.6488000813,8
RED ROBIN AMERICAS GOURMET BURGERS,401 NE NORTHGATE WAY #430,-122.3254605917,47.7063858113,12
RED PEPPER,4545 UNIVERSITY WAY NE,-122.3134396371,47.6626281644,17
RED ONION TAVERN,4210 E MADISON ST,-122.2779316658,47.6360402208,14
RED MILL RESTAURANT,312 N 67TH ST,-122.3546229148,47.6778960221,1
RED MILL BURGERS,1613 W DRAVUS ST,-122.3782488913,47.6482578005,9
RED HOT RUDY'S @ SEATTLE U,901 12TH AVE,-122.31711033,47.61065533,0
RED CUP ESPRESSO,4457 CALIFORNIA AVE SW,-122.3869444966,47.5630979086,10
RED COW,1423 34TH AVE #A,-122.2895390632,47.6136247984,0
RED BOWLS,812 3RD AVE,-122.3328222612,47.6046895374,11
RECKLESS NOODLE HOUSE,2519 S JACKSON ST,-122.29906422,47.59910596,19
RECETAS DE ABUELITA,2524 16TH AVE S,-122.31241154,47.59943961,19
REAL NETWORKS CAFE,1501 1ST AVE S STE 600,-122.33470235,47.58983436,23
REAL GREEK,5707 AIRPORT WAY S,-122.3190399,47.55096076,2
REAL FINE COFFEE,616 E PINE ST,-122.3242807728,47.6153906124,0
RAZZIS PIZZERIA,8523 GREENWOOD AVE N,-122.3556470032,47.6913211814,1
RAZZI'S PIZZERIA DOWNTOWN,1314 HOWELL ST,-122.32942216,47.61801147,15
RAYGUN LOUNGE,501 E PINE ST #B,-122.3252154747,47.6150636261,0
RAY'S BOAT HOUSE RESTAURANT,6049 SEAVIEW AVE NW,-122.4074312905,47.6736976896,21
RAVISHING RADISH CATERING,1801 E MARION ST,-122.3234343753,47.6515497277,0
"RAVENNA'S VARSITY RESTAURANT, INC",2300 NE 65TH ST,-122.3024168018,47.6759188483,6
RAVENNA CATERING,6552 15TH AVE NE,-122.31176639,47.67731837,6
RAVENNA BREWING,5408 26TH AVE NE,-122.299251,47.668244,17
RATAUL ENTERPRISES INC,101 NE 50TH ST,-122.3279615798,47.6647197954,17
RASAI INDIAN,473 N 36TH ST,-122.3525323676,47.6515483747,1
RAS DASHEN ETHIOPIAN RESTAURANT,2801 E CHERRY ST,-122.2956160741,47.6077702498,0
RAPPORT,700 BROADWAY E,-122.3211323,47.6253556,5
RAPHA,301 E PINE ST,-122.3277077,47.61506732,0
RANEY'S BAR & GRILL,3923 AIRPORT WAY S,-122.32286523,47.568211,2
RANCHO BRAVO TACOS,1001 E PINE ST,-122.3189834957,47.6151005809,0
RANCHO BRAVO,211 NE 45TH ST,-122.3263760765,47.6611921695,17
RAMEN DANBO,1222 E PINE ST STE A,-122.315906,47.615449,0
RAMA DELI & MARKET,2801 1ST AVE #A,-122.3522988605,47.6164120321,16
RAIZ,500 NW 65TH ST,-122.36281658,47.67614328,4
RAISBECK AVIATION HIGH SCHOOL,9229 E MARGINAL WAY S,-122.30189141,47.5206932,2
RAINIER VISTA BOYS & GIRLS CLUB,4520 M L KING JR WAY S,-122.2940093603,47.5625844293,2
RAINIER VIEW ELEMENTARY SCHOOL,11650 BEACON AVE S,-122.2631720198,47.4988633075,25
RAINIER VALLEY LEADERSHIP ACADEMY,6020 RAINIER AVE S,-122.27641527,47.54774259,13
RAINIER VALERO,7301 RAINIER AVE S,-122.2706505301,47.5367951876,13
RAINIER TERIYAKI,3330 RAINIER AVE S #A,-122.2937282351,47.5732447547,19
RAINIER SHELL,7219 RAINIER AVE S,-122.2709831391,47.5379048986,13
RAINIER RESTAURANT,6400 M L KING JR WAY S,-122.284667149,47.5451563628,13
RAINIER CRAWFISH,9447 RAINIER AVE S,-122.2631938486,47.5198398398,13
RAINIER CLUB,820 4TH AVE,-122.3316738235,47.6052791604,11
RAINIER BEACH SR HIGH,8815 SEWARD PK AVE S,-122.2648526259,47.5241088291,13
RAINBOW MINI-MART,11454 16TH AVE SW,-122.3547520798,47.4994177596,26
RAIN SHADOW MEATS,1531 MELROSE AVE #C,-122.32813068,47.61483197,0
RAIN CITY BURGERS,6501 ROOSEVELT WAY NE,-122.3175703294,47.6760048879,6
RAIN CAFE,13200 AURORA AVE N STE C,-122.34360478,47.72503653,22
RADIATOR WHISKEY,94 PIKE ST #32,-122.34036283,47.60889006,15
RACHEL'S GINGER BEER,4626 26TH AVE NE # 32,-122.29968985,47.66251181,17
RACHEL A KEITH LLC DBA MINT LOUNGE,1207 PINE ST,-122.3282682189,47.6149269252,15
RACHA THAI RESTAURANT,12 MERCER ST,-122.3561409387,47.6250231556,7
RACCOLTO RESTAURANT,4147 CALIFORNIA AVE SW,-122.38703731,47.56519992,10
RABBIT RABBIT TEA SEATTLE,518 1ST AVE N,-122.35520708,47.62389803,7
R&B TEA,1629 6TH AVE,-122.33635596,47.61286056,15
"R L HUBBARD CO, INC",8506 5TH AVE NE,-122.3226743539,47.6906505991,6
R & M INDIAN GROCERY LLC,5501 NE UNIVERSITY WAY,-122.3133681768,47.6686520072,17
R & M DESSERT BAR,601 E PIKE ST,-122.32412792,47.61394764,0
R & B TEA,1100 NE 45TH ST STE 100,-122.3162398,47.66154923,17
QUIZNOS SUBS,821 1ST AVE,-122.3355368794,47.6035794678,11
QUINN'S,1001 E PIKE ST,-122.3192195511,47.6139627536,0
QUICK PACK MART,2616 S JACKSON ST,-122.2978377942,47.5994686277,19
QUICK CHIC,9001 16TH AVE SW,-122.3554406042,47.5227114881,18
QUICK 'N' EZ,800 NW 85TH ST,-122.3665078398,47.6908862751,4
QUEER BAR,1518 11TH AVE,-122.3179303425,47.6147230256,0
QUEEN SHEBA,916 E JOHN ST,-122.3201346287,47.620060027,5
QUEEN MARY,2912 NE 55TH ST,-122.295581373,47.6686741443,17
QUEEN MARGHERITA,3111 W MCGRAW ST #103,-122.3975123692,47.6393605056,8
QUEEN CITY YACHT CLUB,2608 BOYER AVE E,-122.316616289,47.6435776592,5
QUEEN BEE CAFE,2200 E MADISON ST STE B,-122.30321,47.619044,14
QUEEN ANNE FOOD PROGRAM @ SACRED HEART,232 WARREN AVE N,-122.3545093383,47.6204415023,7
QUEEN ANNE ELEMENTARY,411 BOSTON ST,-122.34896754,47.63796548,7
QUEEN ANNE COMMUNITY CENTER,1901 1ST AVE W,-122.3592229602,47.6362879821,9
QUEEN ANNE COFFEE CO,1811 QUEEN ANNE AVE N #101,-122.357302632,47.6351895299,7
QUEEN ANNE CAFE,2121 QUEEN ANNE AVE N,-122.3571767038,47.6377007652,7
QUEEN ANNE BEERHALL LLC,203 W THOMAS ST,-122.35968993,47.6207885,9
QUE TACOS!,1440 S JACKSON ST,-122.31241155,47.59943962,19
QUANTUM ENDEAVOUR/JUISALA,4405 WALLINGFORD AVE N,-122.33663094,47.66050898,1
QUALITY CHEESE INC,1508 PIKE PL,-122.3406867445,47.6089500456,15
QUALITY ATHLETICS,201 S KING ST,-122.33087681,47.59786232,11
QT MARKET,3621 33RD AVE S #C8,-122.29125605,47.57110934,19
QIN XI'AN NOODLES,1203 PINE ST,-122.3283947094,47.6148778395,15
QFC INC #872,9999 HOLMAN RD NW,-122.3636914535,47.7019242696,4
QFC INC #847,1401 BROADWAY,-122.321055,47.613022,0
QFC #891,5700 24TH AVE NW,-122.38672403,47.67055196,21
QFC #887,425 BROADWAY AVE E,-122.3211541549,47.6222831633,5
QFC #883,4550 42ND AVE SW,-122.3852126126,47.5624002576,10
QFC #881,500 MERCER ST,-122.3492354831,47.620493888,7
QFC #869,1801 N 46TH ST,-122.335949,47.661878,1
QFC #866,11100 ROOSEVELT WAY NE,-122.3172713578,47.7094015954,12
QFC #858,1531 NE 145TH ST,-122.3104992863,47.7333450688,12
QFC #849,2707 RAINIER AVE S,-122.2998000679,47.5787631769,19
QFC #811,1600 W DRAVUS ST,-122.3778331522,47.6493353736,9
QFC #807-UNIVERSITY VILLAGE,2746 NE 45TH ST,-122.2974595724,47.6635570058,17
QFC #807 Q20 PUB- UNIVERSITY VILLAGE (WINE & BEER BAR),2746 NE 45TH ST,-122.29641473,47.66231092,17
QEERROO RESTAURANT,7919 RAINIER AVE S,-122.27024283,47.5309575,13
QED COFFEE,512 BROADWAY,-122.32034,47.60673,0
QDOBA MEXICAN EATS  #2588,217 PIKE ST,-122.3378748786,47.6095318827,15
QDOBA MEXICAN EATS  #2479,1200 NE 45TH ST,-122.3151149534,47.6615683251,17
Q NIGHT CLUB,1426 BROADWAY,-122.32033631,47.613746,0
Q BAKERY,3818 S GRAHAM ST #B,-122.2843131847,47.5466099874,13
PYRAMID CATERING & EVENTS LLC,5619 MLK JR WAY S,-122.30810111,47.6101723,13
PURPLE DOT CAFE,515 MAYNARD AVE S,-122.325299149,47.5978185603,11
PURPLE CAFE & WINE BAR,1225 4TH AVE,-122.3350774785,47.60794678,15
PURE FOOD FISH MARKET,1511  PIKE PL,-122.3407878298,47.6086383642,15
PULP POURS,521 1ST AVE N,-122.35574322,47.62384497,7
PUGET CONSUMERS CO-OP #6550-6,2749 CALIFORNIA AVE SW,-122.3870749707,47.5777264744,10
PUERTA VALLARTA,4727 CALIFORNIA AVE SW,-122.3869977752,47.5603319312,10
PUDGE BROS PIZZA,269 NE 45TH ST,-122.3254835234,47.6611559436,17
"PUB AT PIPERS CREEK, THE",10527 GREENWOOD AVE N,-122.3558669495,47.7059142119,22
PSI UPSILON,1818 NE 47TH ST,-122.3075348655,47.6632995924,17
PROVIDENCE MARKET,1625 E JEFFERSON ST,-122.3104794071,47.6060133253,0
PROVIDENCE HEALTH & SERVICES STARBUCKS GROUP,550 17TH AVE,-122.309672,47.607677,0
PROST!  WEST SEATTLE,3407 CALIFORNIA AVE SW,-122.3870502352,47.573502568,10
PROST!,7311 GREENWOOD AVE N,-122.3554856532,47.6822009139,1
PROLOGIS- LEVEL 3 FUEL BAR,6050 E MARGINAL WAY S,-122.33225528,47.54713803,2
PROLOGIS - LEVEL 3 CAFE,6050 E MARGINAL WAY S,-122.33225528,47.54713803,2
PROLETARIAT PIZZA,9622 16TH AVE SW STE A,-122.3549346588,47.516618822,18
PRO SPORTS CLUB,501 EASTLAKE AVE E 200,-122.329595078,47.6233340005,7
PRINCI KITCHEN #50621,2401 UTAH AVE S,-122.3359182,47.58090105,23
PRIMO,1106 8TH AVE AV,-122.3289379388,47.6089215827,15
PRIME NOW LLC - FSE2,5100 15TH AVE NW,-122.37574922,47.6661222,21
PRESSED JUICERY,315 E PINE ST,-122.327203,47.615087,0
PRESERVE AND GATHER,358 NW 85TH ST,-122.363237,47.69077,4
"PREMIER MEAT PIES, LLC",305 HARRISON ST,-122.3514916488,47.623859538,7
PREMIER MEAT PIES,1001 ALASKAN WAY STE 105,-122.33915016,47.6041134,11
POUR DECISIONS LLC,8000 15TH AVE NW,-122.37638065,47.68702647,4
"POTBELLY SANDWICH WORKS, LLC",1429 4TH AVE,-122.3367506,47.60989547,15
POTBELLY SANDWICH SHOP,1111 3RD AVE #1,-122.33532999,47.60655571,15
POST PIKE BAR & CAFE,212 BROADWAY E,-122.320497,47.620384,5
POST ALLEY PIZZA,1123 POST AVE,-122.3378352286,47.6052368837,15
PORTAL BY GOURMONDO,2001 8TH AVE,-122.337441,47.615884,16
PORTAGE BAY CAFE IN BALLARD,2821-C NW MARKET ST,-122.3940146417,47.6684855213,21
PORTAGE BAY CAFE,4130 ROOSEVELT WAY NE,-122.3175975842,47.6576497827,17
PORK CHOP & CO,5451 LEARY AVE NW,-122.38398329,47.66783034,21
PORCHLIGHT COFFEE,1517 14TH AVE,-122.31458973,47.61492122,0
POQUITO'S RESTAURANT & BAR,1000 E PIKE ST,-122.31917,47.61432635,0
POPEYE'S #12239,1520 SW 100TH ST,-122.354325,47.514014,26
POP POP THAI STREET FOOD,13242 AURORA AVE N 104,-122.3445820708,47.7261674185,22
PONY,1221 E MADISON ST,-122.315682569,47.6130805483,0
PONO RANCH,4502 SHILSHOLE AVE NW,-122.376577,47.661902,21
POMODORO RISTORANTE ITALIANO LLC,2366 EASTLAKE AVE E,-122.3256166251,47.6416817676,5
POLISH HALL KITCHEN,1714 18TH AVE,-122.3086031989,47.6173114574,0
POKEWORKS,1200 3RD AVE STE 100,-122.3351789,47.60741255,15
POKE SQUARE,1701 NW MARKET ST,-122.37910772,47.66837137,21
POKE N ROLL,811 E PIKE ST,-122.3217525777,47.6139331013,0
POKE FRESH,1026 NE 65TH ST A101,-122.31620862,47.67607977,6
POKE CAFE,334 NE NORTHGATE WAY,-122.3241332868,47.7088908645,12
POKE ALICE #2,2001 6TH AVE,-122.3388624609,47.6143548183,16
POKE  BAR,1542 12TH AVE,-122.31659151,47.61507417,0
POGGIE TAVERN,4717 CALIFORNIA AVE SW,-122.3871919767,47.5606127565,10
POCO WINE & SPIRITS,1408 E PINE ST,-122.3137182743,47.6154281914,0
PO'BOY & TINGS,5041 RAINIER AVE S,-122.28409,47.55598,13
PMSJG INC,7200 E MARGINAL WAY S,-122.3198975818,47.5388029881,2
PLUTUS ON AURORA,12248 AURORA AVE N,-122.344481378,47.719215498,22
PLUTO ORGANIC CAFE,2502 5TH AVE,-122.34539266,47.61763926,16
PLUM CHOPPED,1419 12TH AVE,-122.31705538,47.61367224,0
PLUM BISTRO,1429 12TH AVE #B,-122.3171061284,47.6138135552,0
PLENTY OF CLOUDS,1550 15TH AVE,-122.31253562,47.61507567,0
PLAZA SELECT FOODS,1024 MADISON ST,-122.3255916969,47.6093578551,11
PLAZA LATINA REAL,10008 AURORA AVE N,-122.34262,47.70269,22
"PLAZA GARIBALDI, INC.",129 1ST AVE N,-122.3556841955,47.6194546604,7
PLAY DATE,1275 MERCER ST,-122.3308364,47.62405365,7
PLAID PANTRIES INC,720 TAYLOR AVE N,-122.3457290859,47.6260731178,7
PLACE PIGALLE,81 PIKE ST,-122.3407640327,47.6082871596,15
PIZZUTO'S ITALIAN RESTAURANT,5032 WILSON AVE S,-122.2700438332,47.5560436381,13
PIZZERIA PULCINELLA,10003 RAINIER AVE S,-122.2481483783,47.511162891,13
PIZZERIA LA ROCCA,8404 GREENWOOD AVE N,-122.35495533,47.6900939,1
PIZZERIA CREDO,4520 CALIFORNIA AVE SW,-122.3864749874,47.5622031279,10
PIZZERIA 22,4213 SW COLLEGE ST,-122.38617417,47.58287541,10
PIZZA PRO,108 OCCIDENTAL AVE S,-122.33263056,47.60157502,11
PIZZA PI VEGAN,5301 ROOSEVELT WAY NE,-122.3177044933,47.6672926464,17
PIZZA HUT #13899,1517 SW 104TH ST,-122.3544951371,47.5098811809,26
PIZZA GROUP LLC,510 BROADWAY AVE E,-122.3206832458,47.6232742487,5
PIZZA GALLERY THE,1117 SW 128TH ST,-122.3491915371,47.4877761151,26
PIZZA & PASTA BAR,1530 POST ALY,-122.3408048436,47.6091461922,15
PIROSHKY PIROSHKY,1908 PIKE PL,-122.3423139208,47.6099111574,15
PIROSHKY BAKING COMPANY,309 S CLOVERDALE ST #C32,-122.331005,47.52542,2
PIROSHKI@SWEDISH CANCER INST,1219 MADISON ST,-122.3236756431,47.6097565633,11
PIROSHKI ON 3RD,710 3RD AVE,-122.3319375214,47.6036601979,11
PIONEER TACOS & TEQUILA,1021 OCCIDENTAL AVE S,-122.33350035,47.59340147,23
PIONEER SQUARE SALOON,73 YESLER WAY,-122.3354327853,47.6015796071,11
PIONEER SQUARE MARKET,109 OCCIDENTAL AVE S,-122.3332164881,47.6013090224,11
PIONEER SQUARE D & E,314 2ND AVE S,-122.3313284313,47.5994728247,11
PIONEER SQUARE COFFEE BAR,79 YESLER WAY,-122.3352071028,47.6015782584,11
PIONEER GRILL@VARAMINI COMMISSARY,904 OCCIDENTAL AVE S,-122.333779,47.586432,23
PINTO THAI SUSHI RESTAURANT,408 BROADWAY AVE E,-122.3206648092,47.6221116048,5
PINOY EATS,15 NICKERSON ST,-122.36272184,47.55167133,7
PINOY CATERING & FOOD TRUCK,1440 S JACKSON ST,-122.31241154,47.59943961,19
PINKAEW THAI CUISINE,5101 25TH AVE NE 11,-122.3008487631,47.666317422,17
PINK SALT,3321 W MCGRAW ST,-122.4004768942,47.6393606347,8
PINK FLAMINGO FARM & FOOD LLC,3317 3RD AVE S,-122.33045484,47.5738316,23
"PINK DOOR, THE",1919 POST ALY,-122.342161568,47.6099883263,15
PINK BEE,2010 NW 56TH ST,-122.3826679574,47.6696367996,21
PING'S FOOD MART,508 S KING ST,-122.3272951366,47.598482948,11
PINEHURST PUB,11753 15TH AVE NE,-122.3128744122,47.7156004646,12
PINEAPPLE ESPRESSO  (KC522),2200 5TH AVE,-122.31746805,47.6577891,16
PINEAPPLE BISTRO AND BAR AT THE MAXWELL HOTEL,300 ROY ST,-122.351213289,47.6256243255,7
PINEAPPLE BISTRO & BAR,2200 5TH AVE,-122.3418602312,47.6155802485,16
"PINE TAVERN, THE",4818 17TH AVE NW,-122.3785539699,47.6642383692,21
PINE LAKE CELLARS - TASTING ROOM,5405 CALIFORNIA AVE SW,-122.3873314,47.55367601,3
PINE FOOD STORE,701 E PINE ST,-122.3231897016,47.6149281082,0
PINE BOX,1600 MELROSE AVE,-122.32767027,47.61549806,0
PIM COFFEE,4013 LEARY WAY NW,-122.36263421,47.65624033,21
PILGRIM COFFEEHOUSE,10002 AURORA AVE N STE 22,-122.34405,47.70223,22
PILGRIM COFFEE TRUCK (KC585),10002 AURORA AVE N 22,-122.38799162,47.66996164,22
PIKE'S PIT BARBEQUE,1505 PIKE PLACE LELAND BLDG,-122.3406911634,47.6085798898,15
PIKE PLACE MARKET CREAMERY,1514 PIKE PL,-122.3408507814,47.609093693,15
PIKE PLACE MARKET -PDA,85 PIKE ST,-122.3404995063,47.608424276,15
PIKE PLACE FISH MARKET,86 PIKE ST,-122.3408145681,47.6083275471,15
PIKE PLACE CHOWDER,1530 POST ALY #B,-122.3408048436,47.6091461922,15
PIKE PLACE CHINESE CUISINE,1533 PIKE PL,-122.341114,47.608831,15
PIKE PLACE BAR AND GRILL,90 PIKE ST,-122.3404343216,47.6088659151,15
PIKE PLACE BAKERY,1501 PIKE PL,-122.3410455432,47.6087108456,15
PIKE MARKET SENIOR CENTER,85 PIKE ST,-122.3408145681,47.6083275471,15
PIKE GROCERY,1011 PIKE ST,-122.32954422,47.61296387,15
PIKE BREWING COMPANY PIKE FISH BAR.,1415 1ST AVE,-122.33971791,47.60821514,15
PIKE BREWING COMPANY - THE PIKE PUB,1415 1ST AVE,-122.3397196526,47.6082133416,15
PIG IRON BAR B-Q,5602 1ST AVE S,-122.33390088,47.5525986791,2
PIE BAR PHINNEY LLC,7402 GREENWOOD AVE N,-122.35509617,47.68271372,1
PIE BAR BALLARD LLC- TRUCK 2,2218 NW MARKET ST,-122.385569,47.66883126,21
PIE BAR BALLARD LLC (KC567),2218 NW MARKET ST,-122.36272184,47.55167133,21
PIE BAR BALLARD LLC,2218 NW MARKET ST,-122.3855704743,47.6688295664,21
PIE BAR,1361 E OLIVE WAY,-122.3271136343,47.616769056,0
PICK-QUICK,2990 4TH AVE S,-122.32793844,47.57596536,23
"PICK ME UP, LLC",4634 E MARGINAL WAY S #E120,-122.338839,47.561121,23
PICANHA EXPRESS GRILL,1740 1ST AVE S,-122.33376,47.58702,23
PIATTI,2695 NE VILLAGE LN,-122.297893815,47.6621800471,17
PI KAPPA PHI FRATERNITY,4530 17TH AVE NE,-122.3091826459,47.6622225024,17
PI KAPPA ALPHA,4515 21ST AVE NE,-122.3057945346,47.6617841877,17
PI BETA PHI,4548 17TH AVE NE,-122.3091753016,47.6627101767,17
PHOENECIA LLC,4717 42ND AVE SW,-122.38576,47.5607,10
PHO-BAC,3300 RAINIER AVE S,-122.2944953807,47.573911896,19
PHO WHITE CENTER,9642 16TH AVE SW,-122.354917983,47.5160950969,18
PHO VIETNAM,7040 1/2 15TH AVE NW,-122.3764178322,47.6807237295,4
PHO VIETANH,2621 5TH AVE,-122.3466126802,47.617896053,16
PHO THU THUY,9627 15TH AVE SW,-122.3541987108,47.5165642583,18
PHO THAN FREEMONT,626 N 34TH ST,-122.350321,47.649829,1
PHO THAN BROTHERS RESTAURANT,7800 AURORA AVE N,-122.3440954,47.68565754,1
PHO THAN BROTHERS !,4822 CALIFORNIA AVE SW,-122.3865462518,47.5586382478,10
PHO THAN BROTHERS,2021 NW MARKET ST,-122.3837182246,47.668397649,21
PHO SRIRACHA,5515 4TH AVE S,-122.3298441641,47.5529395962,2
PHO SO 1 LLC,1207 S JACKSON ST #107,-122.316442475,47.598822278,19
PHO SHIZZLE,4235 UNIVERSITY WAY NE,-122.31341105,47.65934701,17
PHO MY CHAU,7101 M L KING JR WAY S STE 201,-122.2830544781,47.5384619502,13
PHO HOA RESTAURANT,618 S WELLER ST,-122.3254811448,47.5976598764,11
PHO HIHO,5963 CORSON AVE S #172,-122.322167567,47.5480397794,2
PHO HA,6519 4TH AVE S #B,-122.3299669687,47.5446511533,2
PHO CYCLO CAFE,2414 1ST AVE S,-122.3339648793,47.5813180073,23
"PHO BROADWAY, THE",406 BROADWAY AVE E,-122.3206644622,47.6220897192,5
PHO BAC SUP SHOP,1240 S JACKSON ST,-122.3153871403,47.5994802554,19
PHO BAC RESTAURANT,1314 S JACKSON ST,-122.3148041676,47.5993742763,19
PHO BAC DT,1923 7TH AVE,-122.33708141,47.61460522,15
PHO BA,415 7TH AVE S,-122.323969881,47.598738642,11
PHO AROMA,5605 DELRIDGE WAY SW,-122.363219,47.551775,18
PHO AN,12526 LAKE CITY WAY NE,-122.29444875,47.72003851,12
PHO 99,9828 15TH AVE SW STE B,-122.353039,47.514611,18
PHO 4 YOU,1201 PINE ST,-122.32848713,47.61485331,15
PHO 25 LLC,1525 3RD AVE,-122.3388029129,47.6103547991,15
PHNOM PENH NOODLE HOUSE,913 S JACKSON ST,-122.31996832,47.59900755,11
PHNOM PENH,7123 M L KING JR WAY S,-122.2820294732,47.5382853658,13
PHIN,913 S JACKSON ST STE D,-122.31996832,47.59900755,11
PHI KAPPA SIGMA,4711 17TH AVE NE,-122.3100070005,47.6635351729,17
PHI KAPPA PSI FRATERNITY,2120 NE 47TH ST,-122.3045666413,47.6633613671,17
PHI GAMMA DELTA,4503 17TH AVE NE,-122.3101322663,47.6617176109,17
PHI DELTA THETA,2111 NE 47TH ST,-122.30493594,47.6628522265,17
PHAYATHAI,8917 LAKE CITY WAY NE STE #345,-122.3057095118,47.6931941588,6
PETRA MEDITERRANEAN BISTRO,2501 4TH AVE,-122.3465298954,47.6166863283,16
PETRA CAFE,1933 7TH AVE,-122.33720051,47.61465857,15
PETOSKEY'S PIZZA,125 N 36TH ST,-122.35660118,47.652466,1
PETITE SOIF,3309 BEACON AVE S,-122.30915511,47.57371388,19
PETIT PIERRE BAKERY,3204 W MCGRAW ST,-122.3985565493,47.6397488628,8
PETER PAN SEAFOOD CO LLC,4045 23RD AVE W,-122.3865497428,47.6572611651,8
PETE'S SUPERMARKET WINE SHOP,58 E LYNN ST,-122.32912254,47.63982724,5
PETE'S  EGGNEST  CAFE,7717 GREENWOOD AVE N,-122.3555448452,47.6853069408,1
PESTLE ROCK ISAN THAI CUISINE,2305 NW MARKET ST,-122.38653469,47.66850064,21
PERSPOLIS GRILL,5517 UNIVERSITY WAY NE,-122.3133344172,47.6691833724,17
"PERIHELION BREWERY, LLC",2800 16TH AVE S,-122.31181929,47.57844316,19
"PERFORMANCE KITCHEN CRAFTED, INC",503 BROADWAY AVE E,-122.321196,47.623308,5
PERCY'S,5233 BALLARD AVE NW,-122.3832904829,47.6661215009,21
PEPPERDOCK RESTAURANT,2618 ALKI AVE SW,-122.4071697445,47.5802108236,10
PEOPLE'S BURGER@VARAMINI COMMISSARY,904 OCCIDENTAL AVE S,-122.33382,47.586468,23
PEONY BAKERY LLC,10256 16TH AVE SW,-122.3546868,47.51023065,26
PEMCO CAFE,1300 DEXTER AVE N,-122.34193166,47.63115734,7
PELOTON CAFE,1220 E JEFFERSON ST,-122.31575028,47.60631685,0
PELMENI DUMPLING TZAR,1630 12TH AVE,-122.3165338,47.61579928,0
PELICANA CHICKEN,725 E PINE ST,-122.32231471,47.6150224,0
PEGASUS PIZZA,2770 ALKI AVE SW,-122.411689344,47.5784448885,10
PEGASUS COFFEE BAR,711 3RD AVE #331,-122.3325635397,47.6036645315,11
PEEL AND PRESS,6503 CALIFORNIA AVE SW,-122.3874220552,47.5446389624,3
PECOS PIT BBQ,2260 1ST AVE S,-122.333807191,47.5821500604,23
PECADO BUENO EASTLAKE,2356 EASTLAKE AVE E,-122.325616,47.641305,5
PECADO BUENO,4307 FREMONT AVE N,-122.3503081564,47.6592425015,1
PEARLS,4800 DELRIDGE WAY SW,-122.3624173918,47.5591558659,18
PCC COMMUNITY MARKETS,600 N 34TH ST,-122.3510146146,47.6499353205,1
PB FOODS LLC,1740 1ST AVE S STE A,-122.3160317,47.59781139,23
PAZZO RESTAURANT,2307 EASTLAKE AVE E,-122.32615778,47.6400574866,5
